1634060174.759531, -0.058222187540082786, -0.035817398178333834, 0.13786602216237445, 0.01580528751500941, -0.012550956317992176, 0.04066195456397914, 0.9989691045438335
1634060174.7716582, -0.058252438827101335, -0.03570407426596236, 0.13776330961581273, 0.01522212038658342, -0.012184389880672995, 0.04066857997903344, 0.9989824294233913
1634060174.781209, -0.05825262875411376, -0.03568668578301928, 0.1377020386376049, 0.015149080276094934, -0.01210011080193595, 0.04068802448181253, 0.9989837723152147
1634060174.7931948, -0.05823076377781591, -0.03573430928467816, 0.13773742405129, 0.015360620771464198, -0.01230776326398989, 0.04076374187089209, 0.9989749184247
1634060174.80082, -0.05826797600992588, -0.03576129751926004, 0.13779046287626712, 0.015448857217928724, -0.01230855534729793, 0.040691621736265574, 0.998976488310108
1634060174.8132188, -0.058319049526056876, -0.03587945938402599, 0.13782432560653807, 0.015565173125807269, -0.012188351165254704, 0.040682705407047444, 0.9989765197251632
1634060174.8225827, -0.05834360069546278, -0.03593814285086195, 0.13786267964293994, 0.015722639217151266, -0.012264630333231547, 0.040641190666012995, 0.9989748100328082
1634060174.8344498, -0.05827780963107242, -0.035917713028101234, 0.13788022161713362, 0.01569363968012869, -0.01219549578644084, 0.040508469715071514, 0.9989815030507103
1634060174.8407347, -0.058209419367795875, -0.03581943804816227, 0.1378613655726032, 0.015596236242935076, -0.012268064210455475, 0.04039694029063782, 0.9989866561825225
1634060174.856343, -0.05818916935269139, -0.03573781777548881, 0.13790371007639918, 0.015539951021838104, -0.012269394723673492, 0.04035131966116243, 0.9989893607426238
1634060174.864296, -0.058126728393762955, -0.03566202858610379, 0.1379266505503482, 0.015448791403283245, -0.012117131670986356, 0.04027671632778243, 0.998995643677237
1634060174.8751898, -0.05808044455441434, -0.035629706084001504, 0.13788921070075955, 0.015220496364906745, -0.011788748574271979, 0.04020568866469998, 0.9990059381687657
1634060174.8904934, -0.05808825185277442, -0.03567720717739341, 0.13789244169848447, 0.015274057006832485, -0.0118315839210304, 0.04033347212744005, 0.9989994633785428
1634060174.9047952, -0.05815546400224122, -0.03583494934662577, 0.13787872166134874, 0.015649348155471043, -0.012377848489842806, 0.040687855168220086, 0.9989726648967334
1634060174.9255903, -0.058239052731035586, -0.03592072336200946, 0.1378799778074466, 0.015894131892783565, -0.012797480886193834, 0.04092247941908025, 0.9989539287337216
1634060174.9256327, -0.05826152553340759, -0.03593018466162979, 0.13789706493183465, 0.015870985410142865, -0.012842265496253186, 0.0409536265387559, 0.9989524455710387
1634060174.942725, -0.05831390045197675, -0.035927760517081325, 0.13783050128564459, 0.01572151743905595, -0.012638513523639488, 0.04093252164198841, 0.998958272670763
1634060174.942836, -0.05829855929569813, -0.035849826879374234, 0.13779595413332002, 0.015479656218585105, -0.012140519548145582, 0.040631497700821105, 0.9989805150367267
1634060174.9545817, -0.0582621851409438, -0.0357274544903802, 0.13775967464270886, 0.015165664357278326, -0.011632227791410736, 0.04035120586123261, 0.999002739779404
1634060174.9547617, -0.05827433780145117, -0.03568517015725527, 0.13776425318063606, 0.015118901885749991, -0.011562176215186829, 0.040269256813829764, 0.9990075684611203
1634060174.9891021, -0.05828466849552632, -0.03571991276093471, 0.13780274702652068, 0.015291741557382155, -0.011778603280947512, 0.040239815904955734, 0.9990035957697186
1634060175.0041163, -0.05825665734724785, -0.03574401374874258, 0.13785143528985347, 0.015404429017415101, -0.01201015127594957, 0.04031976417465365, 0.9989958841005685
1634060175.0041668, -0.05813367604854695, -0.035798528601073146, 0.13797651388793636, 0.01567898570685157, -0.012334526351759592, 0.040392803122819274, 0.9989847097542401
1634060175.0043745, -0.058112653138463956, -0.03586645041259405, 0.13800554437777898, 0.015877508260999106, -0.012491825337203515, 0.040491693317065945, 0.998975616220678
